Date,BTC,ETH,,XXXX
Tue Nov 16 07:10:00 UTC 2021,61025,4340.05,,
Tue Nov 16 07:20:00 UTC 2021,60838.5,4325,,
Tue Nov 16 07:30:00 UTC 2021,60793.5,4317.65,,
Tue Nov 16 07:40:00 UTC 2021,60486,4291.2,,
Tue Nov 16 07:50:00 UTC 2021,60633.5,4303.3,,
Tue Nov 16 08:00:00 UTC 2021,60809.5,4310.65,,
Tue Nov 16 08:10:00 UTC 2021,60877.5,4324.75,,
Tue Nov 16 08:20:00 UTC 2021,60749,4299.35,,
Tue Nov 16 08:30:00 UTC 2021,60736.5,4297.45,,
Tue Nov 16 08:40:00 UTC 2021,60879.5,4315.5,,
Tue Nov 16 08:50:00 UTC 2021,60879.5,4309.05,,
Tue Nov 16 09:00:00 UTC 2021,60998,4326.95,,
Tue Nov 16 09:10:00 UTC 2021,60760.5,4303.4,,
Tue Nov 16 09:20:00 UTC 2021,60579.5,4293.95,,
Tue Nov 16 09:30:00 UTC 2021,60543.5,4294.25,,
Tue Nov 16 09:40:00 UTC 2021,60319.5,4266.45,,
Tue Nov 16 09:50:00 UTC 2021,60351.5,4265.05,,
Tue Nov 16 10:00:00 UTC 2021,60166,4239.55,,
Tue Nov 16 10:10:00 UTC 2021,59322,4175.6,,
Tue Nov 16 10:20:00 UTC 2021,59314,4175.45,,
Tue Nov 16 10:30:00 UTC 2021,59244.5,4181,,
Tue Nov 16 10:40:00 UTC 2021,59742.5,4230.9,,
Tue Nov 16 10:50:00 UTC 2021,59760.5,4233.8,,
Tue Nov 16 11:00:00 UTC 2021,60171,4254.35,,
Tue Nov 16 11:10:00 UTC 2021,60335,4260.75,,
Tue Nov 16 11:20:00 UTC 2021,60279.5,4247.65,,
Tue Nov 16 11:30:00 UTC 2021,60485,4265.35,,
Tue Nov 16 11:40:00 UTC 2021,60541,4271.3,,
Tue Nov 16 11:50:00 UTC 2021,60541.5,4286.05,,
Tue Nov 16 12:00:00 UTC 2021,60605,4297.25,,
Tue Nov 16 12:10:00 UTC 2021,60716.5,4289.05,,
Tue Nov 16 12:20:00 UTC 2021,60843,4293.2,,
Tue Nov 16 12:30:00 UTC 2021,60655.5,4277.5,,
Tue Nov 16 12:40:00 UTC 2021,60555.5,4262.9,,
Tue Nov 16 12:50:00 UTC 2021,60440,4256.8,,
Tue Nov 16 13:00:00 UTC 2021,60062,4228.85,,
Tue Nov 16 13:10:00 UTC 2021,60272,4235.45,,
Tue Nov 16 13:20:00 UTC 2021,60481.5,4257.95,,
Tue Nov 16 13:30:00 UTC 2021,60475,4258.25,,
Tue Nov 16 13:40:00 UTC 2021,60564.5,4266.6,,
Tue Nov 16 13:50:00 UTC 2021,60644,4281.7,,
Tue Nov 16 14:00:00 UTC 2021,60575.5,4280.85,,
Tue Nov 16 14:10:00 UTC 2021,60955.5,4318.5,,
Tue Nov 16 14:20:00 UTC 2021,60810,4313.55,,
Tue Nov 16 14:30:00 UTC 2021,60734.5,4316.8,,
Tue Nov 16 14:40:00 UTC 2021,61066,4334.6,,
Tue Nov 16 14:50:00 UTC 2021,61235.5,4337,,
Tue Nov 16 15:00:00 UTC 2021,60945,4310.35,,
Tue Nov 16 15:10:00 UTC 2021,61032,4317.3,,
Tue Nov 16 15:20:00 UTC 2021,60985.5,4312.75,,
Tue Nov 16 15:30:00 UTC 2021,60874,4299.9,,
Tue Nov 16 15:40:00 UTC 2021,60878,4292,,
Tue Nov 16 15:50:00 UTC 2021,60702,4284,,
Tue Nov 16 16:00:00 UTC 2021,60704.5,4284.6,,
Tue Nov 16 16:10:01 UTC 2021,60648,4294.65,,
Tue Nov 16 16:20:00 UTC 2021,60708,4308.65,,
Tue Nov 16 16:30:00 UTC 2021,60565.5,4301.45,,
Tue Nov 16 16:40:00 UTC 2021,60582,4305.05,,
Tue Nov 16 16:50:00 UTC 2021,60602,4316,,
Tue Nov 16 17:00:00 UTC 2021,60682.5,4319,,
Tue Nov 16 17:10:00 UTC 2021,60701,4318.15,,
Tue Nov 16 17:20:00 UTC 2021,60735.5,4325.75,,
Tue Nov 16 17:30:00 UTC 2021,60609,4315.35,,
Tue Nov 16 17:40:00 UTC 2021,60514.5,4298.45,,
Tue Nov 16 17:50:00 UTC 2021,60543.5,4305.8,,
Tue Nov 16 18:00:00 UTC 2021,60513.5,4295.8,,
Tue Nov 16 18:10:00 UTC 2021,60661.5,4313.8,,
Tue Nov 16 18:20:00 UTC 2021,60486.5,4306.6,,
Tue Nov 16 18:30:00 UTC 2021,60403.5,4287.8,,
Tue Nov 16 18:40:00 UTC 2021,60248.5,4255.85,,
Tue Nov 16 18:50:00 UTC 2021,60185,4251,,
Tue Nov 16 19:00:00 UTC 2021,59918,4234.35,,
Tue Nov 16 19:10:00 UTC 2021,60455.5,4275,,
Tue Nov 16 19:20:00 UTC 2021,60413.5,4274.3,,
Tue Nov 16 19:30:00 UTC 2021,60442.5,4277.05,,
Tue Nov 16 19:40:00 UTC 2021,60154,4263.1,,
Tue Nov 16 19:50:00 UTC 2021,59865,4243.35,,
Tue Nov 16 20:00:00 UTC 2021,60269,4268.65,,
Tue Nov 16 20:10:00 UTC 2021,60024,4254.45,,
Tue Nov 16 20:20:00 UTC 2021,59805,4228.7,,
Tue Nov 16 20:30:00 UTC 2021,59717.5,4207.45,,
Tue Nov 16 20:40:00 UTC 2021,59443.5,4182,,
Tue Nov 16 20:50:00 UTC 2021,59617,4197.4,,
Tue Nov 16 21:00:00 UTC 2021,59739,4196.55,,
Tue Nov 16 21:10:00 UTC 2021,60585.5,4255.15,,
Tue Nov 16 21:20:00 UTC 2021,60715,4260.3,,
Tue Nov 16 21:30:00 UTC 2021,60432,4247.1,,
Tue Nov 16 21:40:00 UTC 2021,60551,4260.8,,
Tue Nov 16 21:50:00 UTC 2021,60391,4249.1,,
Tue Nov 16 22:00:00 UTC 2021,60496,4256.6,,
Tue Nov 16 22:10:00 UTC 2021,60441.5,4270.4,,
Tue Nov 16 22:20:00 UTC 2021,60537.5,4269.35,,
Tue Nov 16 22:30:00 UTC 2021,60822.5,4286.1,,
Tue Nov 16 22:40:00 UTC 2021,60729,4287.05,,
Tue Nov 16 22:50:00 UTC 2021,60699.5,4273,,
Tue Nov 16 23:00:00 UTC 2021,60646,4261.05,,
Tue Nov 16 23:10:00 UTC 2021,60627,4257.95,,
Tue Nov 16 23:20:00 UTC 2021,60451.5,4241.35,,
Tue Nov 16 23:30:00 UTC 2021,60432,4245.9,,
Tue Nov 16 23:40:00 UTC 2021,60300.5,4235.55,,
Tue Nov 16 23:50:00 UTC 2021,60254,4225.45,,
Wed Nov 17 00:00:00 UTC 2021,60124.5,4209.05,,
Wed Nov 17 00:10:00 UTC 2021,60345.5,4234.4,,
Wed Nov 17 00:20:00 UTC 2021,59904.5,4207.2,,
Wed Nov 17 00:30:00 UTC 2021,59790,4200,,
Wed Nov 17 00:40:00 UTC 2021,59908.5,4205.05,,
Wed Nov 17 00:50:00 UTC 2021,59530,4171,,
Wed Nov 17 01:00:00 UTC 2021,59781.5,4187,,
Wed Nov 17 01:10:00 UTC 2021,59654,4170.15,,
Wed Nov 17 01:20:00 UTC 2021,59812,4185.65,,
Wed Nov 17 01:30:00 UTC 2021,60186,4218.9,,
Wed Nov 17 01:40:00 UTC 2021,60141,4212.8,,
Wed Nov 17 01:50:00 UTC 2021,59786.5,4190.9,,
Wed Nov 17 02:00:00 UTC 2021,59400.5,4133.45,,
Wed Nov 17 02:10:00 UTC 2021,59489,4144.95,,
Wed Nov 17 02:20:00 UTC 2021,59514,4145.8,,
Wed Nov 17 02:30:00 UTC 2021,59650,4158,,
Wed Nov 17 02:40:00 UTC 2021,59620,4164.95,,
Wed Nov 17 02:50:00 UTC 2021,59416,4140.05,,
Wed Nov 17 03:00:00 UTC 2021,59433.5,4136.95,,
Wed Nov 17 03:10:00 UTC 2021,59096.5,4117.95,,
Wed Nov 17 03:20:00 UTC 2021,58960.5,4104.2,,
Wed Nov 17 03:30:00 UTC 2021,59552.5,4157.1,,
Wed Nov 17 03:40:00 UTC 2021,59382,4161.1,,
Wed Nov 17 03:50:00 UTC 2021,59412,4157.8,,
Wed Nov 17 04:00:00 UTC 2021,59096,4122.25,,
Wed Nov 17 04:10:00 UTC 2021,58928,4100.1,,
Wed Nov 17 04:20:00 UTC 2021,58900.5,4099.25,,
Wed Nov 17 04:30:00 UTC 2021,59349,4135.05,,
Wed Nov 17 04:40:00 UTC 2021,59314,4132.4,,
Wed Nov 17 04:50:00 UTC 2021,59020,4101,,
Wed Nov 17 05:00:00 UTC 2021,59466.5,4144.95,,
Wed Nov 17 05:10:00 UTC 2021,59578,4153,,
Wed Nov 17 05:20:00 UTC 2021,59530.5,4159.3,,
Wed Nov 17 05:30:00 UTC 2021,59458,4148,,
Wed Nov 17 05:40:00 UTC 2021,59665,4178.5,,
Wed Nov 17 05:50:00 UTC 2021,59575,4172.1,,
Wed Nov 17 06:00:01 UTC 2021,59641.5,4178.5,,
Wed Nov 17 06:10:00 UTC 2021,59588.5,4167.9,,
Wed Nov 17 06:20:00 UTC 2021,59389.5,4149.7,,
Wed Nov 17 06:30:00 UTC 2021,59589.5,4170.1,,
Wed Nov 17 06:40:00 UTC 2021,59776,4182.35,,
Wed Nov 17 06:50:00 UTC 2021,59600,4173,,
Wed Nov 17 07:00:00 UTC 2021,59660.5,4170.4,,
Wed Nov 17 07:10:00 UTC 2021,59531.5,4161.9,,
Wed Nov 17 07:20:00 UTC 2021,59494.5,4154.65,,
Wed Nov 17 07:30:00 UTC 2021,59500.5,4161.25,,
Wed Nov 17 07:40:00 UTC 2021,59711.5,4174.1,,
Wed Nov 17 07:50:00 UTC 2021,60127.5,4214.7,,
Wed Nov 17 08:00:00 UTC 2021,59774,4186.35,,
Wed Nov 17 08:10:00 UTC 2021,59756,4190.2,,
Wed Nov 17 08:20:00 UTC 2021,59975,4216.55,,
Wed Nov 17 08:30:00 UTC 2021,59750,4199.15,,
Wed Nov 17 08:40:00 UTC 2021,59833.5,4204.85,,
Wed Nov 17 08:50:00 UTC 2021,59781.5,4206.45,,
Wed Nov 17 09:00:00 UTC 2021,59646.5,4195.85,,
Wed Nov 17 09:10:00 UTC 2021,59372,4176.1,,
Wed Nov 17 09:20:00 UTC 2021,59395.5,4171.05,,
Wed Nov 17 09:30:00 UTC 2021,59175.5,4147.65,,
Wed Nov 17 09:40:00 UTC 2021,59257,4147.95,,
Wed Nov 17 09:50:00 UTC 2021,59088.5,4132.15,,
Wed Nov 17 10:00:00 UTC 2021,58981.5,4132.15,,
Wed Nov 17 10:10:00 UTC 2021,59200,4149.45,,
Wed Nov 17 10:20:00 UTC 2021,59200.5,4150.95,,
Wed Nov 17 10:30:00 UTC 2021,59158.5,4141.45,,
Wed Nov 17 10:40:00 UTC 2021,59321.5,4156.65,,
Wed Nov 17 10:50:00 UTC 2021,59969.5,4193.55,,
Wed Nov 17 11:00:01 UTC 2021,60540,4228.35,,
Wed Nov 17 11:10:00 UTC 2021,60446.5,4216,,
Wed Nov 17 11:20:00 UTC 2021,60601.5,4225.05,,
Wed Nov 17 11:30:00 UTC 2021,60589.5,4224.05,,
Wed Nov 17 11:40:00 UTC 2021,60400.5,4220.65,,
Wed Nov 17 11:50:00 UTC 2021,60460.5,4234,,
Wed Nov 17 12:00:00 UTC 2021,60782.5,4253.45,,
Wed Nov 17 12:10:00 UTC 2021,60726.5,4250.35,,
Wed Nov 17 12:20:00 UTC 2021,60601,4240.05,,
Wed Nov 17 12:30:00 UTC 2021,60521.5,4236.05,,
Wed Nov 17 12:40:00 UTC 2021,60543,4242.85,,
Wed Nov 17 12:50:00 UTC 2021,60474,4243.85,,
Wed Nov 17 13:00:00 UTC 2021,60494,4247.85,,
Wed Nov 17 13:10:00 UTC 2021,60335,4234.45,,
Wed Nov 17 13:20:00 UTC 2021,60337.5,4226.45,,
Wed Nov 17 13:30:00 UTC 2021,60304,4230,,
Wed Nov 17 13:40:00 UTC 2021,60409,4238.9,,
Wed Nov 17 13:50:00 UTC 2021,60230.5,4225.95,,
Wed Nov 17 14:00:00 UTC 2021,60139,4224.55,,
Wed Nov 17 14:10:00 UTC 2021,60238,4229.8,,
Wed Nov 17 14:20:00 UTC 2021,60164,4219.95,,
Wed Nov 17 14:30:00 UTC 2021,60281,4232.3,,
Wed Nov 17 14:40:00 UTC 2021,59887.5,4199,,
Wed Nov 17 14:50:00 UTC 2021,59924,4195.45,,
Wed Nov 17 15:00:00 UTC 2021,59677.5,4174,,
Wed Nov 17 15:10:00 UTC 2021,59627,4178.15,,
Wed Nov 17 15:20:00 UTC 2021,59672.5,4168,,
Wed Nov 17 15:30:00 UTC 2021,59512,4153.2,,
Wed Nov 17 15:40:00 UTC 2021,59633,4167.55,,
Wed Nov 17 15:50:00 UTC 2021,59660,4184.3,,
Wed Nov 17 16:00:00 UTC 2021,59699,4177.9,,
Wed Nov 17 16:10:00 UTC 2021,59664.5,4170,,
Wed Nov 17 16:20:00 UTC 2021,59638,4161.95,,
Wed Nov 17 16:30:00 UTC 2021,60030,4197.5,,
Wed Nov 17 16:40:00 UTC 2021,60201,4218,,
Wed Nov 17 16:50:00 UTC 2021,60479,4239.55,,
Wed Nov 17 17:00:00 UTC 2021,60441.5,4238.05,,
Wed Nov 17 17:10:00 UTC 2021,60223.5,4217.95,,
Wed Nov 17 17:20:00 UTC 2021,60244,4218.65,,
Wed Nov 17 17:30:00 UTC 2021,60118,4202.45,,
Wed Nov 17 17:40:00 UTC 2021,60193,4225.8,,
Wed Nov 17 17:50:00 UTC 2021,60276.5,4233.7,,
Wed Nov 17 18:00:00 UTC 2021,60263.5,4235.45,,
Wed Nov 17 18:10:00 UTC 2021,60366,4239.65,,
Wed Nov 17 18:20:00 UTC 2021,60462.5,4246,,
Wed Nov 17 18:30:00 UTC 2021,60546.5,4250,,
Wed Nov 17 18:40:00 UTC 2021,60461.5,4241.5,,
Wed Nov 17 18:50:00 UTC 2021,60467,4243.3,,
Wed Nov 17 19:00:00 UTC 2021,60486.5,4253.4,,
Wed Nov 17 19:10:00 UTC 2021,60627.5,4265,,
Wed Nov 17 19:20:00 UTC 2021,60352.5,4245.2,,
Wed Nov 17 19:30:00 UTC 2021,60407.5,4250,,
Wed Nov 17 19:40:00 UTC 2021,60333.5,4250.4,,
Wed Nov 17 19:50:00 UTC 2021,60154.5,4225.95,,
Wed Nov 17 20:00:00 UTC 2021,60220,4240.25,,
Wed Nov 17 20:10:00 UTC 2021,60221,4235,,
Wed Nov 17 20:20:00 UTC 2021,60081.5,4213.9,,
Wed Nov 17 20:30:00 UTC 2021,60200.5,4226.4,,
Wed Nov 17 20:40:00 UTC 2021,60447.5,4254.3,,
Wed Nov 17 20:50:00 UTC 2021,60343,4246.95,,
Wed Nov 17 21:00:00 UTC 2021,60417.5,4258.2,,
Wed Nov 17 21:10:00 UTC 2021,60140,4234.65,,
Wed Nov 17 21:20:00 UTC 2021,59956.5,4230.1,,
Wed Nov 17 21:30:00 UTC 2021,59849,4217.4,,
Wed Nov 17 21:40:00 UTC 2021,59885.5,4224,,
Wed Nov 17 21:50:00 UTC 2021,59956,4235.8,,
Wed Nov 17 22:00:00 UTC 2021,60139.5,4256.6,,
Wed Nov 17 22:10:00 UTC 2021,59984,4250.65,,
Wed Nov 17 22:20:00 UTC 2021,59930,4248.15,,
Wed Nov 17 22:30:00 UTC 2021,59837.5,4224.45,,
Wed Nov 17 22:40:00 UTC 2021,59899,4230,,
Wed Nov 17 22:50:00 UTC 2021,59953.5,4230.5,,
Wed Nov 17 23:00:00 UTC 2021,60018,4237.05,,
Wed Nov 17 23:10:00 UTC 2021,60026,4239.3,,
Wed Nov 17 23:20:00 UTC 2021,59974,4232.7,,
Wed Nov 17 23:30:00 UTC 2021,60057.5,4244.25,,
Wed Nov 17 23:40:00 UTC 2021,60000,4249,,
Wed Nov 17 23:50:00 UTC 2021,60377.5,4292.6,,
Thu Nov 18 00:00:00 UTC 2021,60370,4290,,
Thu Nov 18 00:10:00 UTC 2021,60459.5,4297.7,,
Thu Nov 18 00:20:00 UTC 2021,60675,4315.75,,
Thu Nov 18 00:30:00 UTC 2021,60540.5,4311.5,,
Thu Nov 18 00:40:00 UTC 2021,60624.5,4316.2,,
Thu Nov 18 00:50:00 UTC 2021,60626,4328.25,,
Thu Nov 18 01:00:00 UTC 2021,60551,4322.65,,
Thu Nov 18 01:10:00 UTC 2021,60463,4317.05,,
Thu Nov 18 01:20:00 UTC 2021,60172.5,4291.2,,
Thu Nov 18 01:30:00 UTC 2021,60304,4301.05,,
Thu Nov 18 01:40:00 UTC 2021,60849.5,4334,,
Thu Nov 18 01:50:00 UTC 2021,60631,4317.8,,
Thu Nov 18 02:00:00 UTC 2021,60623,4312.45,,
Thu Nov 18 02:10:00 UTC 2021,60595,4314,,
Thu Nov 18 02:20:00 UTC 2021,60458,4305,,
Thu Nov 18 02:30:00 UTC 2021,60534,4314.55,,
Thu Nov 18 02:40:00 UTC 2021,60681,4329,,
Thu Nov 18 02:50:00 UTC 2021,60658.5,4320.35,,
Thu Nov 18 03:00:00 UTC 2021,60668,4337.25,,
Thu Nov 18 03:10:00 UTC 2021,60515.5,4321.45,,
Thu Nov 18 03:20:00 UTC 2021,60343,4310.05,,
Thu Nov 18 03:30:00 UTC 2021,60311,4309.7,,
Thu Nov 18 03:40:00 UTC 2021,60184,4304.5,,
Thu Nov 18 03:50:00 UTC 2021,60033,4289.3,,
Thu Nov 18 04:00:00 UTC 2021,59916.5,4281.3,,
Thu Nov 18 04:10:00 UTC 2021,59939,4285.5,,
Thu Nov 18 04:20:00 UTC 2021,59905.5,4285,,
Thu Nov 18 04:30:00 UTC 2021,59807,4266.85,,
Thu Nov 18 04:40:00 UTC 2021,59764,4260.9,,
Thu Nov 18 04:50:00 UTC 2021,59960.5,4273.05,,
Thu Nov 18 05:00:00 UTC 2021,59749,4256.9,,
Thu Nov 18 05:10:00 UTC 2021,59727.5,4251.6,,
Thu Nov 18 05:20:00 UTC 2021,59750,4249.95,,
Thu Nov 18 05:30:00 UTC 2021,59793,4254.3,,
Thu Nov 18 05:40:00 UTC 2021,59833,4262.2,,
Thu Nov 18 05:50:00 UTC 2021,59864.5,4265,,
Thu Nov 18 06:00:00 UTC 2021,59815,4257.65,,
Thu Nov 18 06:10:00 UTC 2021,59762,4246.95,,
Thu Nov 18 06:20:00 UTC 2021,60021.5,4266.7,,
Thu Nov 18 06:30:00 UTC 2021,59846.5,4258.35,,
Thu Nov 18 06:40:00 UTC 2021,59858.5,4260.05,,
Thu Nov 18 06:50:00 UTC 2021,59789.5,4252.25,,
Thu Nov 18 07:00:00 UTC 2021,59880,4249.95,,
Thu Nov 18 07:10:00 UTC 2021,59834,4245.95,,
Thu Nov 18 07:20:00 UTC 2021,59798.5,4241.65,,
Thu Nov 18 07:30:00 UTC 2021,59658,4233.95,,
Thu Nov 18 07:40:00 UTC 2021,59670,4233.15,,
Thu Nov 18 07:50:00 UTC 2021,59827,4251.55,,
Thu Nov 18 08:00:00 UTC 2021,59820,4248.85,,
Thu Nov 18 08:10:00 UTC 2021,59659,4238.75,,
Thu Nov 18 08:20:00 UTC 2021,59717,4245.95,,
Thu Nov 18 08:30:00 UTC 2021,59837,4257.95,,
Thu Nov 18 08:40:00 UTC 2021,59619.5,4238.6,,
Thu Nov 18 08:50:00 UTC 2021,59538,4235.25,,
Thu Nov 18 09:00:00 UTC 2021,59696,4244.75,,
Thu Nov 18 09:10:00 UTC 2021,59497,4219.85,,
Thu Nov 18 09:20:00 UTC 2021,59492.5,4215.15,,
Thu Nov 18 09:30:00 UTC 2021,59344.5,4203.85,,
Thu Nov 18 09:40:00 UTC 2021,59248,4195.65,,
Thu Nov 18 09:50:00 UTC 2021,59185,4199.75,,
Thu Nov 18 10:00:00 UTC 2021,59328.5,4207.65,,
Thu Nov 18 10:10:00 UTC 2021,59361,4203.25,,
Thu Nov 18 10:20:00 UTC 2021,59234,4194.2,,
Thu Nov 18 10:30:00 UTC 2021,59406,4206.15,,
Thu Nov 18 10:40:00 UTC 2021,59523.5,4215.65,,
Thu Nov 18 10:50:00 UTC 2021,59639,4223.8,,
Thu Nov 18 11:00:00 UTC 2021,59848,4241.85,,
Thu Nov 18 11:10:00 UTC 2021,59912,4236.75,,
Thu Nov 18 11:20:00 UTC 2021,59790,4227.55,,
Thu Nov 18 11:30:00 UTC 2021,59858.5,4236.05,,
Thu Nov 18 11:40:00 UTC 2021,59638.5,4224.05,,
Thu Nov 18 11:50:00 UTC 2021,59540,4206.7,,
Thu Nov 18 12:00:00 UTC 2021,59246.5,4190.4,,
Thu Nov 18 12:10:00 UTC 2021,59337.5,4190,,
Thu Nov 18 12:20:00 UTC 2021,59789.5,4229.15,,
Thu Nov 18 12:30:00 UTC 2021,59616.5,4211.55,,
Thu Nov 18 12:40:00 UTC 2021,59280.5,4191.2,,
Thu Nov 18 12:50:00 UTC 2021,59417,4205.95,,
Thu Nov 18 13:00:00 UTC 2021,59142,4182.8,,
Thu Nov 18 13:10:00 UTC 2021,59198,4179.75,,
Thu Nov 18 13:20:00 UTC 2021,59032,4167.1,,
Thu Nov 18 13:30:00 UTC 2021,58915,4158.95,,
Thu Nov 18 13:40:00 UTC 2021,59771,4208,,
Thu Nov 18 13:50:00 UTC 2021,59369.5,4183.75,,
Thu Nov 18 14:00:00 UTC 2021,59223,4173.35,,
Thu Nov 18 14:10:00 UTC 2021,59298.5,4181.5,,
Thu Nov 18 14:20:00 UTC 2021,59128.5,4164.7,,
Thu Nov 18 14:30:00 UTC 2021,58999.5,4159.15,,
Thu Nov 18 14:40:00 UTC 2021,59001,4154,,
Thu Nov 18 14:50:00 UTC 2021,58878,4140.1,,
Thu Nov 18 15:00:00 UTC 2021,58957,4142.25,,
Thu Nov 18 15:10:00 UTC 2021,58990.5,4149.25,,
Thu Nov 18 15:20:00 UTC 2021,58658.5,4104.25,,
Thu Nov 18 15:30:00 UTC 2021,58876.5,4117.9,,
Thu Nov 18 15:40:00 UTC 2021,59099.5,4135.45,,
Thu Nov 18 15:50:00 UTC 2021,58523.5,4092.9,,
Thu Nov 18 16:00:00 UTC 2021,58114.5,4072.5,,
Thu Nov 18 16:10:00 UTC 2021,58191,4061.95,,
Thu Nov 18 16:20:00 UTC 2021,58126,4057.85,,
Thu Nov 18 16:30:00 UTC 2021,57775,4034.25,,
Thu Nov 18 16:40:00 UTC 2021,57550.5,4033.25,,
Thu Nov 18 16:50:00 UTC 2021,57473,4010.4,,
Thu Nov 18 17:00:00 UTC 2021,57321.5,4006.25,,
Thu Nov 18 17:10:00 UTC 2021,56961.5,3985.4,,
Thu Nov 18 17:20:00 UTC 2021,57494.5,4027.35,,
Thu Nov 18 17:30:00 UTC 2021,57768.5,4048.8,,
Thu Nov 18 17:40:00 UTC 2021,58082,4073.95,,
Thu Nov 18 17:50:00 UTC 2021,57839,4051.7,,
Thu Nov 18 18:00:00 UTC 2021,57599.5,4038.85,,
Thu Nov 18 18:10:00 UTC 2021,57790,4059.85,,
Thu Nov 18 18:20:00 UTC 2021,57717,4057.2,,
Thu Nov 18 18:30:00 UTC 2021,57847.5,4069.9,,
Thu Nov 18 18:40:00 UTC 2021,57886.5,4066.55,,
Thu Nov 18 18:50:00 UTC 2021,57966.5,4065.85,,
Thu Nov 18 19:00:00 UTC 2021,58054.5,4077.3,,
Thu Nov 18 19:10:00 UTC 2021,58109,4074,,
Thu Nov 18 19:20:00 UTC 2021,58154,4075.85,,
Thu Nov 18 19:30:00 UTC 2021,58192.5,4078.15,,
Thu Nov 18 19:40:00 UTC 2021,58271.5,4088.9,,
Thu Nov 18 19:50:00 UTC 2021,57972.5,4071.4,,
Thu Nov 18 20:00:00 UTC 2021,57962,4067.1,,
Thu Nov 18 20:10:00 UTC 2021,57793,4048.8,,
Thu Nov 18 20:20:00 UTC 2021,57934.5,4051.2,,
Thu Nov 18 20:30:00 UTC 2021,57988.5,4060.95,,
Thu Nov 18 20:40:00 UTC 2021,58078,4079.6,,
Thu Nov 18 20:50:00 UTC 2021,58462.5,4094.3,,
Thu Nov 18 21:00:00 UTC 2021,58000.5,4062.3,,
Thu Nov 18 21:10:00 UTC 2021,58104.5,4067,,
Thu Nov 18 21:20:00 UTC 2021,58070.5,4069.2,,
Thu Nov 18 21:30:00 UTC 2021,57899,4051.9,,
Thu Nov 18 21:40:00 UTC 2021,57830,4048.4,,
Thu Nov 18 21:50:00 UTC 2021,57705.5,4036.6,,
Thu Nov 18 22:00:00 UTC 2021,57605,4022.15,,
Thu Nov 18 22:10:00 UTC 2021,57192,3991,,
Thu Nov 18 22:20:00 UTC 2021,57365.5,4021.9,,
Thu Nov 18 22:30:00 UTC 2021,57382,4032.8,,
Thu Nov 18 22:40:00 UTC 2021,57180.5,3997.45,,
Thu Nov 18 22:50:00 UTC 2021,56969,3985.3,,
Thu Nov 18 23:00:00 UTC 2021,56639.5,3974.1,,
Thu Nov 18 23:10:00 UTC 2021,56813,3977.6,,
Thu Nov 18 23:20:00 UTC 2021,56559,3961,,
Thu Nov 18 23:30:00 UTC 2021,56888,3990,,
Thu Nov 18 23:40:00 UTC 2021,56917,4002.2,,
Thu Nov 18 23:50:00 UTC 2021,56898.5,3991.95,,
Fri Nov 19 00:00:00 UTC 2021,56926,4000,,
Fri Nov 19 00:10:00 UTC 2021,57173.5,4010.25,,
Fri Nov 19 00:20:00 UTC 2021,57179,4030.05,,
Fri Nov 19 00:30:00 UTC 2021,57080,4030.4,,
Fri Nov 19 00:40:00 UTC 2021,57376,4071.25,,
Fri Nov 19 00:50:00 UTC 2021,57307,4088.8,,
Fri Nov 19 01:00:00 UTC 2021,57485.5,4106.5,,
Fri Nov 19 01:10:00 UTC 2021,57220.5,4088.6,,
Fri Nov 19 01:20:00 UTC 2021,57211,4075.35,,
Fri Nov 19 01:30:00 UTC 2021,56988,4066.75,,
Fri Nov 19 01:40:00 UTC 2021,57094.5,4073.7,,
Fri Nov 19 01:50:00 UTC 2021,56847,4065.7,,
Fri Nov 19 02:00:00 UTC 2021,56741.5,4043.2,,
Fri Nov 19 02:10:00 UTC 2021,56670.5,4041,,
Fri Nov 19 02:20:00 UTC 2021,56855.5,4068.65,,
Fri Nov 19 02:30:00 UTC 2021,56628.5,4047.35,,
Fri Nov 19 02:40:00 UTC 2021,56570,4043.1,,
Fri Nov 19 02:50:00 UTC 2021,56242.5,4015.75,,
Fri Nov 19 03:00:00 UTC 2021,56119.5,4004.9,,
Fri Nov 19 03:10:00 UTC 2021,56117.5,4016.25,,
Fri Nov 19 03:20:00 UTC 2021,55985.5,4009.5,,
Fri Nov 19 03:30:00 UTC 2021,55961,4005.1,,
Fri Nov 19 03:40:00 UTC 2021,55937.5,4001.3,,
Fri Nov 19 03:50:00 UTC 2021,55767.5,4000.45,,
Fri Nov 19 04:00:00 UTC 2021,55933.5,4014.35,,
Fri Nov 19 04:10:00 UTC 2021,56000,4024.7,,
Fri Nov 19 04:20:00 UTC 2021,56076,4040.05,,
Fri Nov 19 04:30:00 UTC 2021,56101,4042.75,,
Fri Nov 19 04:40:00 UTC 2021,56180,4051,,
Fri Nov 19 04:50:00 UTC 2021,56146.5,4048.35,,
Fri Nov 19 05:00:00 UTC 2021,56280,4056.95,,
Fri Nov 19 05:10:00 UTC 2021,56310,4055.4,,
Fri Nov 19 05:20:00 UTC 2021,56197.5,4048,,
Fri Nov 19 05:30:00 UTC 2021,56089,4040.2,,
Fri Nov 19 05:40:00 UTC 2021,56357.5,4070.25,,
Fri Nov 19 05:50:00 UTC 2021,56388,4073.55,,
Fri Nov 19 06:00:00 UTC 2021,56441,4082.85,,
Fri Nov 19 06:10:00 UTC 2021,56441,4085.75,,
